"month","dhs_bld_id","shelter_name_all","landlord","borough","facility_type","capacity","highpriority_closed_monthly_dob","highpriority_new_monthly_dob","highpriority_open_monthly_dob","highpriority_closed_monthly_hpd","highpriority_new_monthly_hpd","highpriority_open_monthly_hpd","highpriority_closed_monthly_fdny","highpriority_new_monthly_fdny","highpriority_open_monthly_fdny","highpriority_closed_monthly_dohmh","highpriority_new_monthly_dohmh","highpriority_open_monthly_dohmh","mediumpriority_closed_monthly_dob","mediumpriority_new_monthly_dob","mediumpriority_open_monthly_dob","mediumpriority_closed_monthly_hpd","mediumpriority_new_monthly_hpd","mediumpriority_open_monthly_hpd","mediumpriority_closed_monthly_fdny","mediumpriority_new_monthly_fdny","mediumpriority_open_monthly_fdny","mediumpriority_closed_monthly_dohmh","mediumpriority_new_monthly_dohmh","mediumpriority_open_monthly_dohmh","lowestpriority_closed_monthly_dob","lowestpriority_new_monthly_dob","lowestpriority_open_monthly_dob","lowestpriority_closed_monthly_hpd","lowestpriority_new_monthly_hpd","lowestpriority_open_monthly_hpd","lowestpriority_closed_monthly_fdny","lowestpriority_new_monthly_fdny","lowestpriority_open_monthly_fdny","lowestpriority_closed_monthly_dohmh","lowestpriority_new_monthly_dohmh","lowestpriority_open_monthly_dohmh","commissionerorder_closed_monthly_dob","commissionerorder_new_monthly_dob","commissionerorder_open_monthly_dob","commissionerorder_closed_monthly_hpd","commissionerorder_new_monthly_hpd","commissionerorder_open_monthly_hpd","commissionerorder_closed_monthly_fdny","commissionerorder_new_monthly_fdny","commissionerorder_open_monthly_fdny","commissionerorder_closed_monthly_dohmh","commissionerorder_new_monthly_dohmh","commissionerorder_open_monthly_dohmh"
"2022-10-01T00:00:00.000","1208","Bld ID: 1208 -- ST JOHNS FAM RESID, URBAN RESOURCE INSTITUTE, Family Shelter -- Brooklyn","ST. JOHN'S PL FAMILYCTR","Brooklyn","Family Shelter","32","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1344","Bld ID: 1344 -- ADAM'S HOUSE II, URBAN RESOURCE INSTITUTE, Family Shelter -- Manhattan","X 7 AVE LLC","Manhattan","Family Shelter","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","494336","Bld ID: 494336 -- Comunilife Street Safe Haven I, Comunilife, Safe Haven -- Bronx","KYX REALTY, LLC","Bronx","Safe Haven","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"2022-10-01T00:00:00.000","499713","Bld ID: 499713 -- Dr. McKinney Stewart (DMS), WOMEN IN NEED, INC, Family Shelter -- Brooklyn","0","Brooklyn","Family Shelter","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1135","Bld ID: 1135 -- GLORIAS HOUSE, Samaritan Daytop Village, Family Shelter -- Bronx","THE BRONX APARTMENTS LLC","Bronx","Family Shelter","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","510210","Bld ID: 510210 -- Webster Safe Haven, Urban Pathways, Safe Haven -- Bronx","X WBSR LLC","Bronx","Safe Haven","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","237824","Bld ID: 237824 -- PRAXIS XX AVENUE SHELTER, Praxis Housing Initiatives, Inc., Adult Family Shelter -- Brooklyn","X ATL REALTY CORP","Brooklyn","Adult Family Shelter","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","544261","Bld ID: 544261 -- BPHN BROOKLYN HOTELS, BRONX PARENT HOUSING NETWORK, Adult Family Commercial Hotel -- Brooklyn","0","Brooklyn","Adult Family Commercial Hotel","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1283","Bld ID: 1283 -- FLAGSTONE FAMILY RESIDENCE, CAMBA, Family Shelter -- Brooklyn","AMBOY DEVELOPMENT EAST LLC","Brooklyn","Family Shelter","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1394","Bld ID: 1394 -- HENWOOD PLACE, Acacia Network Housing, Family Shelter -- Bronx","PROMESA FOUNDATION, INC.","Bronx","Family Shelter","42","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","35594","Bld ID: 35594 -- HARRY'S PLACE, Acacia Network Housing, Adult Shelter -- Brooklyn","MARC-SCOT MEATS INC","Brooklyn","Adult Shelter","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1666","Bld ID: 1666 -- Delta Manor, Center For Urban Community Services, Adult Shelter -- Bronx","NEW BEACH RESIDENCE LLC","Bronx","Adult Shelter","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1043","Bld ID: 1043 -- SAMMON B.U.I.L.D. CT, Tolentine Zeiser Community Life Center, Family Shelter -- Bronx","SAMMON-BUILD CENTER/ETC","Bronx","Family Shelter","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1002","Bld ID: 1002 -- Lexington Shelter, Bowery Residents Committee, Inc., Adult Shelter -- Brooklyn","NYC Owned (DHS)","Brooklyn","Adult Shelter","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","533508","Bld ID: 533508 -- ACACIA BROOKLYN HOTELS, Acacia Network Housing, Family Commercial Hotel -- Brooklyn","X CK ST LLC","Brooklyn","Family Commercial Hotel","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","518193","Bld ID: 518193 -- Holiday Inn JFK xx, Acacia Network Housing, Adult Commercial Hotel -- Queens","BRISAM JFK, LLC","Queens","Adult Commercial Hotel","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1047","Bld ID: 1047 -- NELSON FAM RESID, Bronx Works, Family Shelter -- Bronx","NYC Owned (DHS)","Bronx","Family Shelter","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1364","Bld ID: 1364 -- The Andrews Safe Haven, Breaking Ground, Safe Haven -- Manhattan","COMMON GROUND COMMUNITY IV HOUSING","Manhattan","Safe Haven","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","520960","Bld ID: 520960 -- Best Western, Acacia Network Housing, Adult Commercial Hotel -- Queens","STERLING & CIE, LLC","Queens","Adult Commercial Hotel","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","422913","Bld ID: 422913 -- Intervale Rapid Re-Housing Center, Westhab, Inc, Family Shelter -- Bronx","X INT AVE LLC","Bronx","Family Shelter","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","34833","Bld ID: 34833 -- Ana's Place, Project Renewal, Adult Shelter -- Bronx","BRONX BOULEVARD HOUSING DEVELOPMENT FUND CORP.","Bronx","Adult Shelter","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1041","Bld ID: 1041 -- VOA FAMILY RESIDENCE, Volunteers Of America, Family Shelter -- Bronx","EAST 175TH ST HSG DEV CP","Bronx","Family Shelter","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1018","Bld ID: 1018 -- Kingsboro MICA Men's Shelter, Salvation Army, Adult Shelter // East Flatbush Safe Haven, Breaking Ground, Safe Haven // Kingsboro STAR, NYC Department Of Homeless Services, Adult Shelter -- Brooklyn","NYS Owned","Brooklyn","Adult Shelter","470","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","185392","Bld ID: 185392 -- LAGUARDIA FAMILY RESIDENCE, WOMEN IN NEED, INC, Family Shelter -- Queens","BROADWAY-SKYWAY LAGUARDIA CO","Queens","Family Shelter","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","201565","Bld ID: 201565 -- NORTH STAR RESIDENCE, Home/Life Services, Inc., Adult Family Shelter -- Queens","PERFECT JSK CORP.","Queens","Adult Family Shelter","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","535355","Bld ID: 535355 -- BRONX HOTELS, Acacia Network Housing, Family Commercial Hotel -- Bronx","0","Bronx","Family Commercial Hotel","88","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","229121","Bld ID: 229121 -- Kings Hotel, African American Planning Commission, Adult Commercial Hotel -- Brooklyn","KINGS HOTEL , INC     UCHE EMELUMAN","Brooklyn","Adult Commercial Hotel","161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1390","Bld ID: 1390 -- HALL FAMILY RESIDENCE, New Hope Transitional Housing Inc., Family Shelter -- Bronx","X HALL PLACE LLC","Bronx","Family Shelter","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1027","Bld ID: 1027 -- Van Siclen Shelter, Samaritan Daytop Village, Adult Shelter -- Brooklyn","X VAN SICLEN ASSOCIATES LLC","Brooklyn","Adult Shelter","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","35585","Bld ID: 35585 -- Blake Avenue, SERVICES FOR THE UNDERSERVED, Adult Shelter -- Brooklyn","BLAKE HOLDINGS LLC","Brooklyn","Adult Shelter","151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2022-10-01T00:00:00.000","1606","Bld ID: 1606 -- 30th St. Men's Shelter, NYC Department Of Homeless Services, Adult Shelter // 30TH STREET DIVERSION UNIT, NYC Department Of Homeless Services, Adult Shelter // 30th St. Men's Assessment, NYC Department Of Homeless Services, Adult Shelter // 30th St. FastTrack, NYC Department Of Homeless Services, Adult Shelter -- Manhattan","NYC Owned","Manhattan","Adult Shelter","830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2022-10-01T00:00:00.000","1653","Bld ID: 1653 -- New Providence, Project Renewal, Adult Shelter -- Manhattan","NYC Owned (DHS)","Manhattan","Adult Shelter","130","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2022-10-01T00:00:00.000","1342","Bld ID: 1342 -- ADAM'S HOUSE I, URBAN RESOURCE INSTITUTE, Family Shelter -- Manhattan","X 7 AVE LLC","Manhattan","Family Shelter","33","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","514831","Bld ID: 514831 -- Breaking Ground Williamsburg, Breaking Ground, Safe Haven -- Brooklyn","X DEV LLC","Brooklyn","Safe Haven","80","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1003","Bld ID: 1003 -- Hegeman Safe Haven, Urban Pathways, Safe Haven -- Brooklyn","URBAN PATHWAYS, INC.","Brooklyn","Safe Haven","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","148736","Bld ID: 148736 -- Pamoja  Employment Men's Shelter, Black Veterans for Social Justice, Adult Commercial Hotel -- Brooklyn","SANRAJ INC","Brooklyn","Adult Commercial Hotel","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","558247","Bld ID: 558247 -- MCDONOUGH, NYC Department Of Homeless Services, Family Shelter -- Brooklyn","NYC Owned (DHS)","Brooklyn","Family Shelter","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","72962","Bld ID: 72962 -- NAICA II, NAICA, Adult Shelter -- Bronx","X EAST TREMONT LLC","Bronx","Adult Shelter","154","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1019","Bld ID: 1019 -- Turning Point, Turning Point Red Hook, Adult Shelter -- Brooklyn","TURNING POINT HSNG DVLPT","Brooklyn","Adult Shelter","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1609","Bld ID: 1609 -- HELP SEC, HELP, USA, Adult Shelter -- Manhattan","NYC Owned (Parks)","Manhattan","Adult Shelter","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2022-10-01T00:00:00.000","1025","Bld ID: 1025 -- Van Siclen Shelter, Samaritan Daytop Village, Adult Shelter -- Brooklyn","YWCA OF BROOKLYN CONDOMINIUM","Brooklyn","Adult Shelter","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1277","Bld ID: 1277 -- FLAGSTONE FAMILY RESIDENCE, CAMBA, Family Shelter -- Brooklyn","AMBOY DEVELOPMENT EAST LLC","Brooklyn","Family Shelter","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","142034","Bld ID: 142034 -- CORE Super 8, Community Housing Innovations, Inc., Adult Commercial Hotel -- Brooklyn","PRIOLO, JOSEPH","Brooklyn","Adult Commercial Hotel","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1022","Bld ID: 1022 -- Magnolia House, CAMBA, Adult Shelter -- Brooklyn","X HERKIMER STREET DEVELOPMENT LLC","Brooklyn","Adult Shelter","203","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1605","Bld ID: 1605 -- Park Avenue, Lenox Hill Neighborhood House, Adult Shelter -- Manhattan","NYC Owned (DHS)","Manhattan","Adult Shelter","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","524033","Bld ID: 524033 -- Sleep Inn xx, Acacia Network Housing, Adult Commercial Hotel -- Brooklyn","RATAN STILLWELL L.L.C","Brooklyn","Adult Commercial Hotel","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1309","Bld ID: 1309 -- URBAN FAMILY CENTER, Henry Street Settlement, Family Shelter -- Manhattan","NYC Owned (NYCHA)","Manhattan","Family Shelter","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","217345","Bld ID: 217345 -- PROMISE PLACE, BRONX PARENT HOUSING NETWORK, Family Shelter -- Bronx","S Z REALTY CORP","Bronx","Family Shelter","40","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1006","Bld ID: 1006 -- CAMBA/Broadway House, CAMBA, Adult Shelter -- Brooklyn","X BROADWAY REALTY, LLC","Brooklyn","Adult Shelter","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","546304","Bld ID: 546304 -- Help Women's Center-TLC, Brooklyn Community Services, Adult Shelter // HELP Women's Center, HELP, USA, Adult Shelter -- Brooklyn","NYC Owned (DHS)","Brooklyn","Adult Shelter","259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1248","Bld ID: 1248 -- BRIDGE FAMILY RESIDENCE II, Samaritan Daytop Village, Family Shelter -- Brooklyn","WILLOUGHBY AVENUE EQUITIES LLC","Brooklyn","Family Shelter","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","497408","Bld ID: 497408 -- Sackett Rapid Re-Housing Center, Westhab, Inc, Adult Shelter -- Brooklyn","X SC PROP OWNER LLC","Brooklyn","Adult Shelter","206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1010","Bld ID: 1010 -- Pamoja  Employment Men's Shelter, Black Veterans for Social Justice, Adult Shelter // MARCUS GARVEY ARMORY, NYC Department Of Homeless Services, Adult Shelter -- Brooklyn","NYC Owned (DHS)","Brooklyn","Adult Shelter","373","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","18795","Bld ID: 18795 -- HELP SEC, HELP, USA, Adult Shelter -- Manhattan","NYC Owned (Parks)","Manhattan","Adult Shelter","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","219904","Bld ID: 219904 -- XXnd Street Womens Center, Care For The Homeless, Adult Shelter -- Manhattan","XX-xx WEST 52 LLC","Manhattan","Adult Shelter","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","209671","Bld ID: 209671 -- Days Inn xxx, Acacia Network Housing, Adult Commercial Hotel -- Queens","MASTRONARDI, VINCENZO","Queens","Adult Commercial Hotel","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","224769","Bld ID: 224769 -- Anchor Family Shelter, SERVICES FOR THE UNDERSERVED, Family Shelter -- Bronx","X 178 ST DEVELOPMENT LLC","Bronx","Family Shelter","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","554753","Bld ID: 554753 -- Hudson Family Residence, Westhab, Inc, Family Shelter -- Manhattan","0","Manhattan","Family Shelter","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1046","Bld ID: 1046 -- ICAHN HOUSE, Children's Rescue Fund, LLC, Family Shelter -- Bronx","CHILDREN'S RESCUE FUND","Bronx","Family Shelter","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","531202","Bld ID: 531202 -- MANHATTAN HOTELS, Acacia Network Housing, Family Commercial Hotel -- Manhattan","ES INN","Manhattan","Family Commercial Hotel","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","6","0","0","0"
"2022-10-01T00:00:00.000","1614","Bld ID: 1614 -- Create Young Adult, Create Incorporated, Adult Shelter -- Manhattan","CREATE HSG DEV FD CORP","Manhattan","Adult Shelter","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","1028","Bld ID: 1028 -- Van Siclen Shelter, Samaritan Daytop Village, Adult Shelter -- Queens","YMCA OF GREATER N Y","Queens","Adult Shelter","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"2022-10-01T00:00:00.000","1535","Bld ID: 1535 -- BOYNTON LATE ARRIVAL, CHARLES ABRAMSON, Family Late Arrival -- Bronx","X BOYNTON LLC","Bronx","Family Late Arrival","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","60449","Bld ID: 60449 -- VICTOR'S FAMILY RESIDENCE, BRONX PARENT HOUSING NETWORK, Family Shelter -- Bronx","TYLER'S PLACE, LLC","Bronx","Family Shelter","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2022-10-01T00:00:00.000","87555","Bld ID: 87555 -- Comunilife Street Safe Haven I, Comunilife, Safe Haven -- Bronx","KY 146 REALTY, LLC.","Bronx","Safe Haven","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
